RECID,DIV,PRDCD,CAT_COD,MIN,MAX,CTGR,SALDO_AWAL,RP_SLD_AWL,TRFIN,RP_TRFIN,RP_PPNIN,TRFOUT,RP_TRFOUT,RP_PPNOUT,SALES,RP_SALES,T_SALES,RETUR,RP_RETUR,T_RETUR,TPPN,HILANG,RP_HILANG,ADJ,RP_ADJ,RCOST,POTONGAN,SESUAI,SALDO_AKH,RP_SLD_AKH,PTAG,KONS,SUPCO,BKP,SUB_BKP,NRB_RSK,STO,HR_JUAL,NKL_MIN,RP_NKLM,BBS_PPN,PPN_PEM,TIPE_GDG,KD_GDG,RP_ADJ_K,RP_ADJ_L,QTY_BA,RP_BA_JUAL,QTY_BS,RP_BS_JUAL,RP_BA_HPP,RP_BS_HPP,PPN_JP,DISC_05
,18,10000318,021807,12,13,XX,3,16271.76000,12,66048,0,0,0,0,7,38339.55000,56000.00,0,0,0,5090.91000,0,0,0,0,5497.56,0,0.270000,8.00,43980.48000,D,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000320,010706,3,7,XX,4,18042.12000,6,27063,0,0,0,0,6,27063.19000,40200.00,0,0,0,3654.55000,0,0,0,0,4510.53,0,0.190000,4.00,18042.12000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,12,10000322,011202,4,11,XX,7,24181.29000,9,31091,0,0,0,0,3,10363.40000,17100.00,0,0,0,1554.55000,0,0,0,0,3454.52,0,-0.130000,13.00,44908.76000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,07,10000324,010705,3,6,XX,3,9701.40000,18,58209,0,0,0,0,15,48506.94000,61500.00,0,0,0,5590.91000,0,0,0,0,3233.80,0,-0.660000,6.00,19402.80000,,,,Y,Y,0,5,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,09,10000341,010910,3,5,XX,3,73090.92000,1,24364,0,0,0,0,2,48727.27000,73300.00,0,0,0,6663.64000,0,0,0,0,24363.64,0,-0.370000,2.00,48727.28000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,09,10000348,010910,6,7,XX,5,65451.05000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13090.21,0,0,5.00,65451.05000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000352,010410,1,13,XX,0,0,108,1963752,0,0,0,0,1,18182.89000,23200.00,0,0,0,2109.09000,0,0,0,0,18182.89,0,0.120000,107.00,1945569.23000,J,,,Y,Y,0,12,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000360,011101,1,8,XX,1,79381.21000,38,3091746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81310.94,0,-0.550000,39.00,3171126.66000,J,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000405,010401,3,20,XX,29,410205.00000,68,961860,0,0,0,0,35,495075.00000,685900.00,0,0,0,62354.55000,0,0,0,0,14145.00,0,0,62.00,876990.00000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,44,10000407,044401,119,60,XX,24,89550.00000,30,111938,11193.7500000,0,0,0,15,55968.75000,82500.00,0,0,0,7500.00000,0,0,1.00,3731.00,3731.25,0,-0.250000,40.00,149250.00000,,K,SP20,Y,Y,0,0,31,0,0,0,0,,G105,0,5500,0,0,0,0,0,0,0,0
,12,10000418,011203,4,4,XX,19,114176.70000,0,0,0,0,0,0,11,66102.30000,108900.00,0,0,0,9900.00000,0,0,1.00,6009.00,6009.30,0,0.300000,9.00,54083.70000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,9900,0,0,0,0,0,0,0,0
,15,10000425,021502,4,13,XX,59,1237156.25000,0,0,0,0,0,0,9,188718.78000,241200.00,1,20969.00000,26800.00,19491.27000,0,0,0,0,20968.75,0,-0.220000,51.00,1069406.25000,S,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,04,10000426,010405,4,24,XX,277,1118958.12000,0,0,0,0,0,0,54,218136.24000,334800.00,1,4040.00000,6200.00,29872.36000,0,0,-2.00,-8080.00,4039.56,0,0.440000,222.00,896782.32000,,,,Y,Y,0,0,31,-2,-8080.000000,0,0,,G105,12400,0,0,0,0,0,0,0,0,0
,11,10000430,011105,6,4,XX,3,44590.62000,4,59454,0,0,0,0,3,44590.63000,65100.00,0,0,0,5918.18000,0,0,1.00,14864.00,14863.54,0,-0.290000,5.00,74317.70000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,21700,0,0,0,0,0,0,0,0
,07,10000431,010701,5,8,XX,10,38786.00000,6,23775,0,0,0,0,8,31204.45000,40800.00,0,0,0,3709.09000,0,0,0,0,3919.52,0,-0.390000,8.00,31356.16000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000439,010604,6,31,XX,32,141337.92000,42,185506,0,0,0,0,36,159005.03000,196800.00,0,0,0,17890.91000,0,0,0,0,4416.81,0,-0.110000,38.00,167838.78000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000442,010601,1,10,XX,112,2914021.60000,102,3314688,0,0,0,0,214,6078885.74000,7441700.00,0,0,0,676517.73000,0,0,0,0,32496.94,0,-149823.860000,0,0,,,,Y,Y,0,11,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,12,10000450,011202,12,6,XX,7,14000.00000,8,16000,0,0,0,0,9,18000.00000,27000.00,0,0,0,2454.55000,0,0,0,0,2000.00,0,0,6.00,12000.00000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,17,10000451,021702,6,10,XX,7,37792.37000,4,22369,0,0,0,0,6,32614.53000,47400.00,0,0,0,4309.09000,0,0,0,0,5509.46,0,0.460000,5.00,27547.30000,L,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,15,10000452,021504,4,5,XX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363.64,0,0,0,0,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,11,10000461,011101,4,9,XX,2,5523.64000,20,55236,0,0,0,0,16,44189.09000,67200.00,0,0,0,6109.09000,0,0,0,0,2761.82,0,0.370000,6.00,16570.92000,,,,Y,Y,0,4,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,06,10000465,010605,4,4,XX,3,48846.00000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16282.00,0,0,3.00,48846.00000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,29,10000475,032904,2,3,XX,4,57903.88000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14475.97,0,0,4.00,57903.88000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,22,10000482,022206,3,3,XX,4,58052.48000,4,57280,0,0,0,0,3,43445.53000,71700.00,0,0,0,6518.18000,0,0,-1.00,-14512.00,14344.06,0,1.290000,4.00,57376.24000,,,,Y,Y,0,0,31,-1,-14512.000000,0,0,,G105,23900,0,0,0,0,0,0,0,0,0
,07,10000501,010709,5,6,XX,3,34653.15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11551.05,0,0,3.00,34653.15000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,08,10000507,010803,5,4,XX,11,41498.82000,0,0,0,0,0,0,1,3772.62000,5200.00,0,0,0,472.73000,0,0,0,0,3772.62,0,0.000000,10.00,37726.20000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,05,10000508,010504,2,5,XX,3,32045.34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10681.78,0,0,3.00,32045.34000,,,,0,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,05,10000509,010504,2,6,XX,5,30000.00000,2,12000,0,0,0,0,3,18000.00000,24900.00,0,0,0,2263.64000,0,0,0,0,6000.00,0,0,4.00,24000.00000,,,,Y,Y,0,0,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,19,10000525,021918,4,4,XX,6,58709.52000,10,97850,0,0,0,0,6,58709.50000,89400.00,0,0,0,8127.27000,0,0,0,0,9785.00,0,-0.020000,10.00,97850.00000,,,,Y,Y,0,1,31,0,0,0,0,,G105,0,0,0,0,0,0,0,0,0,0
,24,10000527,032404,1,2,XX,3,46838.25000,3,46841,0,0,0,0,2,31226.10000,47200.00,0,0,0,4290.91000,0,0,-1.00,-15613.00,15613.44,0,0.170000,3.00,46840.32000,,,,Y,Y,0,0,31,-1,-15613.000000,0,0,,G105,23600,0,0,0,0,0,0,0,0,0
,06,10000542,010602,2,3,XX,3,170671.50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56890.50,0,0,3.00,170671.50000,,,,0,Y,0,0,31,0,0,0,0,C,,0,0,0,0,0,0,0,0,0,0
